code,name,weight,shares
2330,台積電,9.49,5428000
2383,台光電,7.55,2807000
3017,奇鋐,6.05,3026000
2308,台達電,6.05,4379000
2368,金像電,5.78,6607000
3653,健策,5.72,1595000
3665,貿聯-KY,5.65,3052848
2345,智邦,5.6,3646000
6223,旺矽,5.14,1414000
8046,南電,3.78,6895000
3037,欣興,3.71,7410000
5274,信驊,3.59,318000
2327,國巨*,2.63,11083000
3711,日月光投控,2.15,6159000
6805,富世達,2.06,1130000
2449,京元電子,1.88,7512000
6510,精測,1.85,604000
6515,穎崴,1.71,268000
1303,南亞,1.47,19743000
3211,順達,1.31,4086000
6274,台燿,1.06,1773000
3189,景碩,0.86,2657000
6139,亞翔,0.78,1559000
3661,世芯-KY,0.72,275000
2454,聯發科,0.72,508000
5347,世界,0.62,5845000
3443,創意,0.6,267000
6488,環球晶,0.53,1330000
2404,漢唐,0.48,595000
3264,欣銓,0.45,2870000
8996,高力,0.43,515000
8358,金居,0.43,1955000
1326,台化,0.39,9001000
8210,勤誠,0.39,480000
4979,華星光,0.38,1037000
6187,萬潤,0.34,388000
6191,精成科,0.29,3402000
3376,新日興,0.26,1428000
6669,緯穎,0.25,76000
2481,強茂,0.15,1636000
3324,雙鴻,0.14,160000
1319,東陽,0.12,1504000
2002,中鋼,0.09,4929000
3217,優群,0.07,477000
3008,大立光,0.02,10000
2357,華碩,0.0,8000
1815,富喬,0.0,5000
2439,美律,0.0,8000
3045,台灣大,0.0,8000
2313,華通,0.0,7000
3583,辛耘,0.0,8000
