code,name,weight,shares
2330,台積電,10.12,11884000
2383,台光電,9.43,4843000
3037,欣興,7.83,20300000
2454,聯發科,6.95,5148000
3017,奇鋐,6.04,5899000
6669,緯穎,5.03,2226000
2327,國巨*,5.02,25387000
6223,旺矽,4.96,2486000
2345,智邦,4.87,6564000
3653,健策,4.45,2407000
2308,台達電,4.38,7040000
3711,日月光投控,4.14,19479000
2303,聯電,3.97,89518000
8046,南電,3.92,9624000
3665,貿聯-KY,3.44,4671848
6274,台燿,2.87,5498000
5274,信驊,2.08,383900
6805,富世達,1.39,2264000
2449,京元電子,0.97,11275450
8210,勤誠,0.86,2477000
2368,金像電,0.67,1957000
8996,高力,0.53,1301000
3443,創意,0.49,255000
4979,華星光,0.48,2424000
6510,精測,0.45,477000
3264,欣銓,0.44,5917000
4958,臻鼎-KY,0.26,1645000
6278,台表科,0.21,3249000
6187,萬潤,0.21,483000
6271,同欣電,0.15,2223000
6191,精成科,0.12,3988000
3376,新日興,0.12,1741000
2002,中鋼,0.04,5163000
4966,譜瑞-KY,0.03,140000
8358,金居,0.0,1000
3661,世芯-KY,0.0,1000
2439,美律,0.0,1000
1590,亞德客-KY,0.0,1000
3008,大立光,0.0,1000
2382,廣達,0.0,1000
2408,南亞科,0.0,1000
2637,慧洋-KY,0.0,1000
6515,穎崴,0.0,1000
2360,致茂,0.0,1000
6488,環球晶,0.0,1000
2313,華通,0.0,1000
8150,南茂,0.0,1000
2317,鴻海,0.0,1000
5347,世界,0.0,1000
2481,強茂,0.0,5000
