code,name,weight,shares
2330,台積電,9.87,11884000
2383,台光電,9.11,4807000
3037,欣興,8.25,20300000
3017,奇鋐,6.88,5979000
2454,聯發科,6.85,5148000
6669,緯穎,5.23,2226000
2327,國巨*,4.85,25387000
2345,智邦,4.73,6564000
3653,健策,4.68,2407000
2308,台達電,4.42,7250000
6223,旺矽,4.36,2486000
8046,南電,4.29,9624000
3711,日月光投控,4.06,19479000
2303,聯電,3.65,89518000
3665,貿聯-KY,3.31,4671848
6274,台燿,2.74,5498000
5274,信驊,1.8,341900
6805,富世達,1.74,2264000
2449,京元電子,1.0,11775450
8210,勤誠,0.82,2477000
2368,金像電,0.69,1957000
4979,華星光,0.67,3173000
3443,創意,0.66,325000
8996,高力,0.59,1301000
3264,欣銓,0.45,5917000
6510,精測,0.45,477000
4958,臻鼎-KY,0.27,1645000
6278,台表科,0.23,3249000
6271,同欣電,0.16,2223000
6187,萬潤,0.14,283000
3376,新日興,0.13,1741000
6191,精成科,0.11,3988000
4966,譜瑞-KY,0.03,140000
2002,中鋼,0.03,5163000
8358,金居,0.0,1000
3661,世芯-KY,0.0,1000
2439,美律,0.0,1000
1590,亞德客-KY,0.0,1000
3008,大立光,0.0,1000
2382,廣達,0.0,1000
2408,南亞科,0.0,1000
2637,慧洋-KY,0.0,1000
6515,穎崴,0.0,1000
2360,致茂,0.0,1000
6488,環球晶,0.0,1000
2313,華通,0.0,1000
8150,南茂,0.0,1000
2317,鴻海,0.0,1000
5347,世界,0.0,1000
2481,強茂,0.0,5000
